order_date,sku_id,quantity,channel,region
2026-04-04,SKU-010,24.4,online,Midwest
2026-04-05,SKU-010,38.7,online,Southeast
2026-04-06,SKU-010,23.1,retail,Northeast
2026-04-07,SKU-010,26.4,wholesale,West
2026-04-08,SKU-010,28.1,online,Southwest
2026-04-09,SKU-010,19.5,retail,Southwest
2026-04-10,SKU-010,19.9,online,West
2026-04-11,SKU-010,22.5,online,Southeast
2026-04-12,SKU-010,41.3,online,Midwest
2026-04-13,SKU-010,26.8,wholesale,Southeast
2026-04-14,SKU-010,27.2,online,Northeast
2026-04-15,SKU-010,27.1,retail,Northeast
2026-04-16,SKU-010,24.9,online,Southwest
2026-04-17,SKU-010,26.1,online,Southwest
2026-04-18,SKU-010,28.2,retail,Midwest
2026-04-19,SKU-010,36.4,retail,Southeast
2026-04-20,SKU-010,20.6,online,Northeast
2026-04-21,SKU-010,23.9,online,West
2026-04-22,SKU-010,22.3,online,Southeast
2026-04-23,SKU-010,30.7,online,Midwest
2026-04-24,SKU-010,18.9,online,West
2026-04-25,SKU-010,30.9,online,West
2026-04-26,SKU-010,30.9,retail,West
2026-04-27,SKU-010,24.5,online,Southwest
2026-04-28,SKU-010,26.4,online,Southwest
2026-04-29,SKU-010,22.4,retail,Southeast
2026-04-30,SKU-010,19.5,online,Midwest
2026-05-01,SKU-010,19.4,wholesale,Southwest
2026-05-02,SKU-010,35.7,online,Northeast
2026-05-03,SKU-010,27.8,online,Southeast
2026-05-04,SKU-010,21.0,online,Southwest
2026-05-05,SKU-010,26.2,retail,West
2026-05-06,SKU-010,28.4,online,Northeast
2026-05-07,SKU-010,20.1,online,Midwest
2026-05-08,SKU-010,30.3,retail,West
2026-05-09,SKU-010,35.9,online,West
2026-05-10,SKU-010,29.4,retail,Midwest
2026-05-11,SKU-010,23.1,online,Southeast
2026-05-12,SKU-010,27.8,retail,Northeast
2026-05-13,SKU-010,26.2,wholesale,Southwest
2026-05-14,SKU-010,31.4,online,Southwest
2026-05-15,SKU-010,30.8,wholesale,Midwest
2026-05-16,SKU-010,29.5,retail,Midwest
2026-05-17,SKU-010,36.3,wholesale,Midwest
2026-05-18,SKU-010,30.6,retail,West
2026-05-19,SKU-010,25.5,retail,West
2026-05-20,SKU-010,29.1,wholesale,Southeast
2026-05-21,SKU-010,27.8,wholesale,Northeast
2026-05-22,SKU-010,20.4,online,Northeast
2026-05-23,SKU-010,34.1,online,Southwest
2026-05-24,SKU-010,44.6,online,Midwest
2026-05-25,SKU-010,23.2,retail,Southeast
2026-05-26,SKU-010,18.9,online,Midwest
2026-05-27,SKU-010,22.0,online,Midwest
2026-05-28,SKU-010,25.1,online,Northeast
2026-05-29,SKU-010,20.1,online,West
2026-05-30,SKU-010,33.5,retail,Northeast
2026-05-31,SKU-010,41.2,online,Midwest
2026-06-01,SKU-010,30.1,online,West
2026-06-02,SKU-010,28.5,retail,West
2026-06-03,SKU-010,20.5,online,Southwest
2026-06-04,SKU-010,29.6,online,West
2026-06-05,SKU-010,29.9,online,Southwest
2026-06-06,SKU-010,26.8,retail,Midwest
2026-06-07,SKU-010,35.8,online,Southwest
2026-06-08,SKU-010,26.7,retail,Midwest
2026-06-09,SKU-010,19.1,online,Northeast
2026-06-10,SKU-010,22.4,online,Southwest
2026-06-11,SKU-010,28.5,retail,West
2025-12-14,SKU-011,39.0,online,Midwest
2025-12-15,SKU-011,42.3,online,Northeast
2025-12-16,SKU-011,34.1,online,Southeast
2025-12-17,SKU-011,51.4,retail,Midwest
2025-12-18,SKU-011,33.3,online,Northeast
2025-12-19,SKU-011,36.5,online,Southeast
2025-12-20,SKU-011,57.1,online,Northeast
2025-12-21,SKU-011,54.6,wholesale,Southeast
2025-12-22,SKU-011,33.3,wholesale,Southwest
2025-12-23,SKU-011,35.7,online,Northeast
2025-12-24,SKU-011,65.3,wholesale,Southeast
2025-12-25,SKU-011,33.9,online,West
2025-12-26,SKU-011,44.1,retail,Northeast
2025-12-27,SKU-011,43.8,online,Southwest
2025-12-28,SKU-011,57.5,online,Northeast
2025-12-29,SKU-011,32.2,retail,Midwest
2025-12-30,SKU-011,30.7,retail,Southeast
2025-12-31,SKU-011,52.3,online,Midwest
2026-01-01,SKU-011,41.2,retail,Northeast
2026-01-02,SKU-011,36.0,online,Northeast
2026-01-03,SKU-011,37.3,retail,Southwest
2026-01-04,SKU-011,39.6,retail,Southwest
2026-01-05,SKU-011,37.2,online,Midwest
2026-01-06,SKU-011,42.5,online,Midwest
2026-01-07,SKU-011,61.7,online,West
2026-01-08,SKU-011,31.9,online,Northeast
2026-01-09,SKU-011,33.1,online,West
2026-01-10,SKU-011,47.3,retail,Southwest
2026-01-11,SKU-011,53.3,retail,West
2026-01-12,SKU-011,43.8,online,Southeast
2026-01-13,SKU-011,45.9,retail,Southwest
2026-01-14,SKU-011,46.6,wholesale,West
2026-01-15,SKU-011,43.0,online,West
2026-01-16,SKU-011,33.3,online,West
2026-01-17,SKU-011,49.7,wholesale,Southeast
2026-01-18,SKU-011,59.7,retail,Midwest
2026-01-19,SKU-011,39.5,retail,Midwest
2026-01-20,SKU-011,47.9,wholesale,West
2026-01-21,SKU-011,59.1,online,Northeast
2026-01-22,SKU-011,38.8,online,Southeast
2026-01-23,SKU-011,37.4,online,Southwest
2026-01-24,SKU-011,41.3,online,Northeast
2026-01-25,SKU-011,46.4,retail,Midwest
2026-01-26,SKU-011,42.7,online,West
2026-01-27,SKU-011,36.5,online,Southeast
2026-01-28,SKU-011,73.9,online,Midwest
2026-01-29,SKU-011,35.9,retail,West
2026-01-30,SKU-011,48.0,online,Midwest
2026-01-31,SKU-011,52.0,online,Northeast
2026-02-01,SKU-011,57.0,retail,West
2026-02-02,SKU-011,33.9,retail,Midwest
2026-02-03,SKU-011,43.2,retail,Southeast
2026-02-04,SKU-011,53.9,online,Southwest
2026-02-05,SKU-011,33.8,retail,West
2026-02-06,SKU-011,38.3,retail,Northeast
2026-02-07,SKU-011,40.4,retail,Southwest
2026-02-08,SKU-011,60.9,retail,Northeast
2026-02-09,SKU-011,47.2,retail,West
2026-02-10,SKU-011,42.5,online,Southwest
2026-02-11,SKU-011,57.8,online,Midwest
2026-02-12,SKU-011,37.6,retail,Midwest
2026-02-13,SKU-011,50.4,wholesale,Midwest
2026-02-14,SKU-011,62.8,retail,Southwest
2026-02-15,SKU-011,62.6,online,Southeast
2026-02-16,SKU-011,48.9,online,Southwest
2026-02-17,SKU-011,51.2,online,Southwest
2026-02-18,SKU-011,68.3,online,Midwest
2026-02-19,SKU-011,48.9,online,Southwest
2026-02-20,SKU-011,39.1,online,West
2026-02-21,SKU-011,47.6,online,Southeast
2026-02-22,SKU-011,53.9,online,Southeast
2026-02-23,SKU-011,42.2,retail,Midwest
2026-02-24,SKU-011,48.0,online,Southeast
2026-02-25,SKU-011,47.5,online,Northeast
2026-02-26,SKU-011,33.5,wholesale,West
2026-02-27,SKU-011,50.4,online,Southeast
2026-02-28,SKU-011,52.7,online,West
2026-03-01,SKU-011,58.7,retail,West
2026-03-02,SKU-011,42.9,online,West
2026-03-03,SKU-011,41.4,online,Midwest
2026-03-04,SKU-011,49.3,online,Northeast
2026-03-05,SKU-011,41.7,retail,Southeast
2026-03-06,SKU-011,44.2,online,Southwest
2026-03-07,SKU-011,50.1,online,Northeast
2026-03-08,SKU-011,49.8,retail,Northeast
2026-03-09,SKU-011,41.2,wholesale,Northeast
2026-03-10,SKU-011,32.4,retail,Midwest
2026-03-11,SKU-011,55.0,online,Southwest
2026-03-12,SKU-011,31.2,online,Northeast
2026-03-13,SKU-011,42.7,retail,Southwest
2026-03-14,SKU-011,42.8,online,Midwest
2026-03-15,SKU-011,47.9,online,West
2026-03-16,SKU-011,39.0,online,Midwest
2026-03-17,SKU-011,37.1,wholesale,Midwest
2026-03-18,SKU-011,48.9,online,Southwest
2026-03-19,SKU-011,43.1,retail,Southwest
2026-03-20,SKU-011,33.6,retail,Southwest
2026-03-21,SKU-011,38.4,online,Midwest
2026-03-22,SKU-011,52.9,retail,Midwest
2026-03-23,SKU-011,37.4,online,Northeast
2026-03-24,SKU-011,44.1,online,Southeast
2026-03-25,SKU-011,56.2,online,Midwest
2026-03-26,SKU-011,28.2,online,Southeast
2026-03-27,SKU-011,44.7,retail,West
2026-03-28,SKU-011,41.8,online,Southeast
2026-03-29,SKU-011,44.1,retail,Northeast
2026-03-30,SKU-011,33.7,online,Southeast
2026-03-31,SKU-011,38.1,retail,West
2026-04-01,SKU-011,58.0,online,West
2026-04-02,SKU-011,31.3,online,Southeast
2026-04-03,SKU-011,30.7,retail,Midwest
2026-04-04,SKU-011,33.6,online,Northeast
2026-04-05,SKU-011,33.4,online,West
2026-04-06,SKU-011,31.8,retail,Southwest
2026-04-07,SKU-011,30.5,retail,West
2026-04-08,SKU-011,49.1,online,West
2026-04-09,SKU-011,26.3,wholesale,West
2026-04-10,SKU-011,32.6,online,Southwest
2026-04-11,SKU-011,45.5,online,Southwest
2026-04-12,SKU-011,44.3,wholesale,West
2026-04-13,SKU-011,36.0,retail,Midwest
2026-04-14,SKU-011,31.1,online,Northeast
2026-04-15,SKU-011,42.1,retail,West
2026-04-16,SKU-011,38.1,retail,Southwest
2026-04-17,SKU-011,37.9,retail,Southeast
2026-04-18,SKU-011,36.4,online,Northeast
2026-04-19,SKU-011,46.5,online,Northeast
2026-04-20,SKU-011,33.2,retail,Midwest
2026-04-21,SKU-011,28.0,online,Southeast
2026-04-22,SKU-011,35.3,retail,Northeast
2026-04-23,SKU-011,39.3,retail,Southeast
2026-04-24,SKU-011,39.2,retail,Northeast
2026-04-25,SKU-011,30.6,retail,West
2026-04-26,SKU-011,41.3,wholesale,Southwest
2026-04-27,SKU-011,36.2,online,Northeast
2026-04-28,SKU-011,34.3,online,West
2026-04-29,SKU-011,47.7,online,West
2026-04-30,SKU-011,37.4,online,West
2026-05-01,SKU-011,33.7,retail,Midwest
2026-05-02,SKU-011,32.5,retail,Midwest
2026-05-03,SKU-011,41.8,online,Midwest
2026-05-04,SKU-011,37.6,online,Midwest
2026-05-05,SKU-011,25.1,online,Southeast
2026-05-06,SKU-011,44.6,online,West
2026-05-07,SKU-011,23.8,retail,West
2026-05-08,SKU-011,25.3,retail,West
2026-05-09,SKU-011,39.2,online,Northeast
2026-05-10,SKU-011,27.6,retail,West
2026-05-11,SKU-011,21.9,online,Northeast
2026-05-12,SKU-011,34.9,retail,Midwest
2026-05-13,SKU-011,33.5,online,West
2026-05-14,SKU-011,29.4,retail,West
2026-05-15,SKU-011,27.9,online,Northeast
2026-05-16,SKU-011,34.6,online,West
2026-05-17,SKU-011,27.3,retail,Midwest
2026-05-18,SKU-011,25.3,online,Northeast
2026-05-19,SKU-011,29.3,wholesale,Northeast
2026-05-20,SKU-011,36.2,wholesale,Midwest
2026-05-21,SKU-011,21.5,online,Midwest
2026-05-22,SKU-011,29.0,online,Northeast
2026-05-23,SKU-011,40.1,retail,Midwest
2026-05-24,SKU-011,35.4,wholesale,Midwest
2026-05-25,SKU-011,26.3,wholesale,West
2026-05-26,SKU-011,29.5,online,Southeast
2026-05-27,SKU-011,28.4,wholesale,Southeast
2026-05-28,SKU-011,25.9,online,Southwest
2026-05-29,SKU-011,27.8,online,West
2026-05-30,SKU-011,38.5,online,Midwest
2026-05-31,SKU-011,24.1,retail,Northeast
2026-06-01,SKU-011,24.3,online,Southwest
2026-06-02,SKU-011,24.8,retail,Southwest
2026-06-03,SKU-011,29.5,retail,Northeast
2026-06-04,SKU-011,19.3,online,Northeast
2026-06-05,SKU-011,24.6,wholesale,Northeast
2026-06-06,SKU-011,26.2,retail,Northeast
2026-06-07,SKU-011,25.0,online,Midwest
2026-06-08,SKU-011,28.5,online,Southwest
2026-06-09,SKU-011,20.4,retail,Northeast
2026-06-10,SKU-011,27.9,retail,Southwest
2026-06-11,SKU-011,20.8,retail,West
2025-12-14,SKU-012,47.5,retail,West
2025-12-15,SKU-012,39.0,wholesale,Southwest
2025-12-16,SKU-012,43.8,online,Southeast
2025-12-17,SKU-012,68.9,retail,Midwest
2025-12-18,SKU-012,33.5,online,West
2025-12-19,SKU-012,35.8,online,Southeast
2025-12-20,SKU-012,50.4,wholesale,Northeast
2025-12-21,SKU-012,42.5,retail,Southwest
2025-12-22,SKU-012,40.3,online,West
2025-12-23,SKU-012,34.0,online,Northeast
2025-12-24,SKU-012,67.5,retail,Midwest
2025-12-25,SKU-012,41.3,retail,West
2025-12-26,SKU-012,47.2,online,Midwest
2025-12-27,SKU-012,52.8,online,Southeast
2025-12-28,SKU-012,55.1,online,Southeast
2025-12-29,SKU-012,47.9,retail,Northeast
2025-12-30,SKU-012,46.0,retail,Midwest
2025-12-31,SKU-012,58.9,retail,Southeast
2026-01-01,SKU-012,35.0,retail,Northeast
2026-01-02,SKU-012,45.9,wholesale,Southwest
2026-01-03,SKU-012,52.6,online,Southeast
2026-01-04,SKU-012,46.6,online,Southeast
2026-01-05,SKU-012,47.4,wholesale,West
2026-01-06,SKU-012,43.4,online,Northeast
2026-01-07,SKU-012,48.0,online,Southeast
2026-01-08,SKU-012,42.0,online,West
2026-01-09,SKU-012,33.6,retail,Southwest
2026-01-10,SKU-012,44.1,retail,West
2026-01-11,SKU-012,53.1,online,Southeast
2026-01-12,SKU-012,48.4,retail,Midwest
2026-01-13,SKU-012,41.8,retail,Midwest
2026-01-14,SKU-012,53.6,online,Southeast
2026-01-15,SKU-012,34.9,retail,Southeast
2026-01-16,SKU-012,41.0,online,West
2026-01-17,SKU-012,55.2,online,West
2026-01-18,SKU-012,43.6,wholesale,West
2026-01-19,SKU-012,36.7,online,West
2026-01-20,SKU-012,48.6,retail,Midwest
2026-01-21,SKU-012,53.0,online,Southwest
2026-01-22,SKU-012,34.2,online,West
2026-01-23,SKU-012,43.0,online,Midwest
2026-01-24,SKU-012,45.7,online,Southeast
2026-01-25,SKU-012,60.9,retail,Southwest
2026-01-26,SKU-012,52.9,retail,Southwest
2026-01-27,SKU-012,51.8,online,Southwest
2026-01-28,SKU-012,62.2,wholesale,Southwest
2026-01-29,SKU-012,43.5,online,Northeast
2026-01-30,SKU-012,49.2,retail,Southeast
2026-01-31,SKU-012,46.7,online,Southeast
2026-02-01,SKU-012,63.9,retail,Southeast
2026-02-02,SKU-012,53.3,wholesale,West
2026-02-03,SKU-012,54.8,online,West
2026-02-04,SKU-012,70.2,retail,West
2026-02-05,SKU-012,45.0,online,Northeast
2026-02-06,SKU-012,43.2,online,Southwest
2026-02-07,SKU-012,60.5,retail,West
2026-02-08,SKU-012,65.8,online,Midwest
2026-02-09,SKU-012,38.6,wholesale,Northeast
2026-02-10,SKU-012,44.0,online,West
2026-02-11,SKU-012,74.5,retail,Northeast
2026-02-12,SKU-012,55.1,online,Southeast
2026-02-13,SKU-012,52.8,online,Midwest
2026-02-14,SKU-012,57.3,retail,Northeast
2026-02-15,SKU-012,63.7,online,Midwest
2026-02-16,SKU-012,45.3,online,Midwest
2026-02-17,SKU-012,49.0,retail,Southwest
2026-02-18,SKU-012,72.8,retail,Northeast
2026-02-19,SKU-012,47.4,online,Northeast
2026-02-20,SKU-012,45.0,wholesale,Midwest
2026-02-21,SKU-012,64.7,online,Midwest
2026-02-22,SKU-012,53.3,online,Midwest
2026-02-23,SKU-012,37.5,retail,Northeast
2026-02-24,SKU-012,46.2,retail,Southeast
2026-02-25,SKU-012,79.1,online,Northeast
2026-02-26,SKU-012,48.2,retail,Southwest
2026-02-27,SKU-012,53.3,retail,Southeast
2026-02-28,SKU-012,49.5,wholesale,Southwest
2026-03-01,SKU-012,59.4,online,Northeast
2026-03-02,SKU-012,42.1,online,Southwest
2026-03-03,SKU-012,45.6,online,Southwest
2026-03-04,SKU-012,69.8,retail,Midwest
2026-03-05,SKU-012,44.0,online,Northeast
2026-03-06,SKU-012,38.1,wholesale,Northeast
2026-03-07,SKU-012,43.2,wholesale,Midwest
2026-03-08,SKU-012,67.2,online,Southeast
2026-03-09,SKU-012,40.2,retail,West
2026-03-10,SKU-012,37.3,online,Northeast
2026-03-11,SKU-012,57.7,wholesale,Southwest
2026-03-12,SKU-012,55.1,online,West
2026-03-13,SKU-012,44.1,retail,Midwest
2026-03-14,SKU-012,46.4,online,Southeast
2026-03-15,SKU-012,64.2,retail,Midwest
2026-03-16,SKU-012,43.4,online,Midwest
2026-03-17,SKU-012,45.1,retail,Southwest
2026-03-18,SKU-012,75.7,online,Midwest
2026-03-19,SKU-012,47.0,wholesale,Midwest
2026-03-20,SKU-012,38.1,online,West
2026-03-21,SKU-012,51.6,online,Northeast
2026-03-22,SKU-012,45.5,online,Southeast
2026-03-23,SKU-012,48.3,online,Southwest
2026-03-24,SKU-012,40.8,wholesale,Southeast
2026-03-25,SKU-012,53.9,online,Midwest
2026-03-26,SKU-012,47.4,online,Midwest
2026-03-27,SKU-012,38.5,retail,Northeast
2026-03-28,SKU-012,60.0,wholesale,Southeast
2026-03-29,SKU-012,51.9,retail,Southeast
2026-03-30,SKU-012,46.6,online,Northeast
2026-03-31,SKU-012,43.7,online,Southeast
2026-04-01,SKU-012,79.8,wholesale,Southeast
2026-04-02,SKU-012,34.6,retail,Southwest
2026-04-03,SKU-012,42.1,retail,West
2026-04-04,SKU-012,66.7,wholesale,Southwest
2026-04-05,SKU-012,60.4,retail,West
2026-04-06,SKU-012,42.3,online,West
2026-04-07,SKU-012,55.3,online,Southwest
2026-04-08,SKU-012,53.0,online,Southwest
2026-04-09,SKU-012,54.0,online,Northeast
2026-04-10,SKU-012,42.2,retail,Southeast
2026-04-11,SKU-012,58.3,online,Midwest
2026-04-12,SKU-012,47.5,online,West
2026-04-13,SKU-012,50.4,wholesale,Southwest
2026-04-14,SKU-012,43.9,online,Southwest
2026-04-15,SKU-012,69.3,wholesale,Midwest
2026-04-16,SKU-012,44.0,retail,West
2026-04-17,SKU-012,43.4,online,Midwest
2026-04-18,SKU-012,51.8,online,West
2026-04-19,SKU-012,66.8,online,West
2026-04-20,SKU-012,52.1,online,West
2026-04-21,SKU-012,41.6,retail,West
2026-04-22,SKU-012,73.7,online,Southwest
2026-04-23,SKU-012,48.9,online,Midwest
2026-04-24,SKU-012,46.0,wholesale,Midwest
2026-04-25,SKU-012,44.2,wholesale,West
2026-04-26,SKU-012,44.9,online,Midwest
2026-04-27,SKU-012,44.7,retail,Southwest
2026-04-28,SKU-012,52.7,online,Southeast
2026-04-29,SKU-012,77.5,online,West
2026-04-30,SKU-012,36.1,retail,Southwest
2026-05-01,SKU-012,42.2,retail,West
2026-05-02,SKU-012,48.9,retail,Southeast
2026-05-03,SKU-012,50.0,wholesale,West
2026-05-04,SKU-012,38.1,retail,Midwest
2026-05-05,SKU-012,45.0,online,Southeast
2026-05-06,SKU-012,51.0,retail,West
2026-05-07,SKU-012,58.6,online,Midwest
2026-05-08,SKU-012,49.0,retail,Midwest
2026-05-09,SKU-012,60.6,online,Northeast
2026-05-10,SKU-012,53.4,retail,Northeast
2026-05-11,SKU-012,55.3,online,Northeast
2026-05-12,SKU-012,38.8,online,Southeast
2026-05-13,SKU-012,62.3,online,Midwest
2026-05-14,SKU-012,45.3,wholesale,Midwest
2026-05-15,SKU-012,36.6,online,Northeast
2026-05-16,SKU-012,57.6,retail,Southeast
2026-05-17,SKU-012,64.9,retail,Southeast
2026-05-18,SKU-012,48.4,wholesale,Midwest
2026-05-19,SKU-012,42.0,retail,Midwest
2026-05-20,SKU-012,53.8,retail,Southeast
2026-05-21,SKU-012,35.9,retail,Midwest
2026-05-22,SKU-012,54.1,online,Southeast
2026-05-23,SKU-012,46.1,online,Southeast
2026-05-24,SKU-012,67.1,retail,Southwest
2026-05-25,SKU-012,50.3,retail,Southwest
2026-05-26,SKU-012,55.8,retail,Northeast
2026-05-27,SKU-012,64.9,wholesale,Northeast
2026-05-28,SKU-012,55.3,wholesale,West
2026-05-29,SKU-012,44.1,retail,Southeast
2026-05-30,SKU-012,66.9,wholesale,Southwest
2026-05-31,SKU-012,58.5,wholesale,Southeast
2026-06-01,SKU-012,52.8,online,Northeast
2026-06-02,SKU-012,41.2,wholesale,Southeast
2026-06-03,SKU-012,74.4,online,Southeast
2026-06-04,SKU-012,39.0,online,Northeast
2026-06-05,SKU-012,37.8,retail,West
2026-06-06,SKU-012,44.8,online,Southwest
2026-06-07,SKU-012,60.8,online,Midwest
2026-06-08,SKU-012,37.1,online,Northeast
2026-06-09,SKU-012,54.2,retail,Southwest
2026-06-10,SKU-012,58.3,wholesale,Southeast
2026-06-11,SKU-012,52.2,online,Southeast
2025-12-14,SKU-013,72.3,wholesale,Southwest
2025-12-15,SKU-013,47.2,online,Southwest
2025-12-16,SKU-013,58.4,retail,Southwest
2025-12-17,SKU-013,75.6,online,Southwest
2025-12-18,SKU-013,58.3,retail,Southeast
2025-12-19,SKU-013,63.7,online,Southwest
2025-12-20,SKU-013,47.2,retail,Southeast
2025-12-21,SKU-013,76.1,wholesale,West
2025-12-22,SKU-013,48.6,retail,West
2025-12-23,SKU-013,56.7,online,Midwest
2025-12-24,SKU-013,92.2,online,Southwest
2025-12-25,SKU-013,45.3,online,Midwest
2025-12-26,SKU-013,42.6,online,Southeast
2025-12-27,SKU-013,63.6,online,Midwest
2025-12-28,SKU-013,65.6,online,Midwest
2025-12-29,SKU-013,52.6,online,West
2025-12-30,SKU-013,55.6,online,West
2025-12-31,SKU-013,65.0,online,West
2026-01-01,SKU-013,44.8,online,West
2026-01-02,SKU-013,64.8,online,Northeast
2026-01-03,SKU-013,80.5,online,Northeast
2026-01-04,SKU-013,61.2,retail,Northeast
2026-01-05,SKU-013,43.2,online,Southwest
2026-01-06,SKU-013,66.2,retail,Southeast
2026-01-07,SKU-013,59.5,wholesale,Midwest
2026-01-08,SKU-013,45.5,retail,West
2026-01-09,SKU-013,43.5,retail,West
2026-01-10,SKU-013,57.7,retail,Southwest
2026-01-11,SKU-013,68.0,retail,West
2026-01-12,SKU-013,49.8,retail,West
2026-01-13,SKU-013,66.8,retail,Southeast
2026-01-14,SKU-013,86.6,online,Midwest
2026-01-15,SKU-013,53.5,online,Southeast
2026-01-16,SKU-013,41.1,retail,Northeast
2026-01-17,SKU-013,65.1,online,Southeast
2026-01-18,SKU-013,61.3,retail,Southeast
2026-01-19,SKU-013,48.5,retail,Northeast
2026-01-20,SKU-013,58.1,retail,West
2026-01-21,SKU-013,87.6,online,West
2026-01-22,SKU-013,53.5,online,Midwest
2026-01-23,SKU-013,62.1,retail,Northeast
2026-01-24,SKU-013,79.8,online,West
2026-01-25,SKU-013,77.4,online,West
2026-01-26,SKU-013,48.7,online,West
2026-01-27,SKU-013,41.2,online,Midwest
2026-01-28,SKU-013,90.8,online,West
2026-01-29,SKU-013,43.8,retail,West
2026-01-30,SKU-013,60.6,retail,West
2026-01-31,SKU-013,69.9,retail,Southwest
2026-02-01,SKU-013,63.7,retail,Southeast
2026-02-02,SKU-013,53.5,online,West
2026-02-03,SKU-013,55.7,online,Midwest
2026-02-04,SKU-013,85.7,online,Northeast
2026-02-05,SKU-013,40.6,online,Midwest
2026-02-06,SKU-013,49.1,retail,Northeast
2026-02-07,SKU-013,72.6,retail,West
2026-02-08,SKU-013,51.1,online,Midwest
2026-02-09,SKU-013,50.5,online,Southeast
2026-02-10,SKU-013,46.1,retail,Southwest
2026-02-11,SKU-013,59.2,retail,Midwest
2026-02-12,SKU-013,42.4,online,Southwest
2026-02-13,SKU-013,47.8,online,West
2026-02-14,SKU-013,65.4,wholesale,Midwest
2026-02-15,SKU-013,48.0,online,Northeast
2026-02-16,SKU-013,64.7,online,West
2026-02-17,SKU-013,47.3,online,West
2026-02-18,SKU-013,58.9,retail,Midwest
2026-02-19,SKU-013,51.6,retail,Midwest
2026-02-20,SKU-013,42.9,online,West
2026-02-21,SKU-013,52.9,retail,Northeast
2026-02-22,SKU-013,72.6,retail,Midwest
2026-02-23,SKU-013,45.1,online,Southwest
2026-02-24,SKU-013,48.4,online,Northeast
2026-02-25,SKU-013,80.0,retail,Southwest
2026-02-26,SKU-013,46.5,online,Southwest
2026-02-27,SKU-013,49.8,online,Northeast
2026-02-28,SKU-013,65.5,online,Midwest
2026-03-01,SKU-013,58.6,retail,Southeast
2026-03-02,SKU-013,47.8,online,Southwest
2026-03-03,SKU-013,48.6,retail,Southeast
2026-03-04,SKU-013,83.9,retail,Southwest
2026-03-05,SKU-013,58.4,retail,Southeast
2026-03-06,SKU-013,53.2,retail,West
2026-03-07,SKU-013,52.5,retail,Southwest
2026-03-08,SKU-013,69.6,wholesale,Southwest
2026-03-09,SKU-013,54.2,online,Southeast
2026-03-10,SKU-013,45.2,online,Southeast
2026-03-11,SKU-013,77.0,retail,West
2026-03-12,SKU-013,45.9,wholesale,Northeast
2026-03-13,SKU-013,51.0,retail,Midwest
2026-03-14,SKU-013,67.0,retail,Midwest
2026-03-15,SKU-013,62.8,online,Southeast
2026-03-16,SKU-013,38.1,online,Southeast
2026-03-17,SKU-013,54.0,online,West
2026-03-18,SKU-013,68.5,online,Northeast
2026-03-19,SKU-013,39.6,online,Northeast
2026-03-20,SKU-013,40.7,retail,Southwest
2026-03-21,SKU-013,46.8,wholesale,West
2026-03-22,SKU-013,63.4,online,Northeast
2026-03-23,SKU-013,41.4,online,Northeast
2026-03-24,SKU-013,54.5,online,Midwest
2026-03-25,SKU-013,69.7,wholesale,West
2026-03-26,SKU-013,54.9,retail,Southeast
2026-03-27,SKU-013,38.8,retail,Southwest
2026-03-28,SKU-013,65.5,retail,Southwest
2026-03-29,SKU-013,65.6,wholesale,Midwest
2026-03-30,SKU-013,43.9,online,Southwest
2026-03-31,SKU-013,35.5,retail,Midwest
2026-04-01,SKU-013,72.0,retail,Southeast
2026-04-02,SKU-013,52.6,online,Northeast
2026-04-03,SKU-013,36.0,wholesale,West
2026-04-04,SKU-013,49.4,wholesale,Northeast
2026-04-05,SKU-013,51.2,online,Northeast
2026-04-06,SKU-013,38.3,online,Southeast
2026-04-07,SKU-013,51.7,wholesale,Southeast
2026-04-08,SKU-013,55.2,retail,Midwest
2026-04-09,SKU-013,31.5,wholesale,Southwest
2026-04-10,SKU-013,31.6,retail,Northeast
2026-04-11,SKU-013,54.3,retail,Southeast
2026-04-12,SKU-013,43.2,online,Midwest
2026-04-13,SKU-013,48.6,retail,Southwest
2026-04-14,SKU-013,47.5,wholesale,West
2026-04-15,SKU-013,42.8,wholesale,Midwest
2026-04-16,SKU-013,35.7,wholesale,Southeast
2026-04-17,SKU-013,35.4,wholesale,Southeast
2026-04-18,SKU-013,57.2,retail,West
2026-04-19,SKU-013,53.9,online,Northeast
2026-04-20,SKU-013,44.9,wholesale,West
2026-04-21,SKU-013,42.9,wholesale,Midwest
2026-04-22,SKU-013,60.0,wholesale,Northeast
2026-04-23,SKU-013,44.0,retail,Southwest
2026-04-24,SKU-013,29.4,online,Southwest
2026-04-25,SKU-013,50.5,online,Northeast
2026-04-26,SKU-013,50.7,retail,Southeast
2026-04-27,SKU-013,39.2,retail,Southeast
2026-04-28,SKU-013,27.5,online,Midwest
2026-04-29,SKU-013,46.8,online,Southeast
2026-04-30,SKU-013,31.5,retail,Southeast
2026-05-01,SKU-013,42.0,retail,Midwest
2026-05-02,SKU-013,42.0,wholesale,Southeast
2026-05-03,SKU-013,37.6,retail,Midwest
2026-05-04,SKU-013,40.3,online,West
2026-05-05,SKU-013,32.5,online,West
2026-05-06,SKU-013,60.0,wholesale,Southeast
2026-05-07,SKU-013,26.1,online,Southwest
2026-05-08,SKU-013,36.5,retail,Northeast
2026-05-09,SKU-013,50.6,online,Southeast
2026-05-10,SKU-013,31.5,retail,Southwest
2026-05-11,SKU-013,29.3,online,Midwest
2026-05-12,SKU-013,27.6,retail,Northeast
2026-05-13,SKU-013,51.8,online,West
